IATA,Airport name,Country,City,lat,long,code,,,,
YQI,Yarmouth Airport,Canada,Yarmouth,43.826900482177734,-66.08809662,CA,,Yarmouth Airport,,
YQK,Kenora Airport,Canada,Kenora,49.788299560546875,-94.36309814,CA,,Kenora Airport,,
YQL,Lethbridge County Airport,Canada,Lethbridge,49.63029861,-112.8000031,CA,,Lethbridge County Airport,,
YQM,Greater Moncton Roméo LeBlanc International Airport,Canada,Moncton,46.112202,-64.678596,CA,,Greater Moncton Roméo LeBlanc International Airport,,
YQN,Nakina Airport,Canada,Nakina,50.18280029296875,-86.6964035,CA,,Nakina Airport,,
YQQ,Comox Valley Airport / CFB Comox,Canada,Comox,49.7108,-124.887001,CA,,Comox Valley Airport / CFB Comox,,
YQR,Regina International Airport,Canada,Regina,50.43190002441406,-104.6660004,CA,,Regina International Airport,,
YQS,St Thomas Municipal Airport,Canada,St Thomas,48.6264,-97.439201,US,,St Thomas Municipal Airport,,
YQT,Thunder Bay Airport,Canada,Thunder Bay,48.37189865112305,-89.32389832,CA,,Thunder Bay Airport,,
YQU,Grande Prairie Airport,Canada,Grande Prairie,55.17969894,-118.8850021,CA,,Grande Prairie Airport,,
YQV,Yorkton Municipal Airport,Canada,Yorkton,51.26470184326172,-102.461998,CA,,Yorkton Municipal Airport,,
YQW,North Battleford Airport,Canada,North Battleford,52.769409,-108.243742,CA,,North Battleford Airport,,
YQX,Gander International Airport / CFB Gander,Canada,Gander,48.936258,-54.567719,CA,,Gander International Airport / CFB Gander,,
YQY,Sydney / J.A. Douglas McCurdy Airport,Canada,Sydney,46.1614,-60.047798,CA,,Sydney / J.A. Douglas McCurdy Airport,,
YQZ,Quesnel Airport,Canada,Quesnel,53.026100158691406,-122.5100021,CA,,Quesnel Airport,,
YRA,Rae Lakes Airport,Canada,Gamètì,64.116096,-117.309998,CA,,Rae Lakes Airport,,
YRB,Resolute Bay Airport,Canada,Resolute Bay,74.71690369,-94.9693985,CA,,Resolute Bay Airport,,
YRD,Dean River Airport,Canada,Kimsquit Valley,52.82371,-126.964957,CA,,Dean River Airport,,
YRF,Cartwright Airport,Canada,Cartwright,53.682501,-57.042303,CA,,Cartwright Airport,,
YRG,Rigolet Airport,Canada,Rigolet,54.17969894,-58.45750046,CA,,Rigolet Airport,,
YRI,Rivière-du-Loup Airport,Canada,Rivière-du-Loup,47.764400482177734,-69.58470154,CA,,Rivière-du-Loup Airport,,
YRJ,Roberval Airport,Canada,Roberval,48.519665,-72.265735,CA,,Roberval Airport,,
YRL,Red Lake Airport,Canada,Red Lake,51.066898345947266,-93.79309845,CA,,Red Lake Airport,,
YRM,Rocky Mountain House Airport,Canada,Rocky Mountain House,52.42969894,-114.9039993,CA,,Rocky Mountain House Airport,,
YRO,Ottawa / Rockcliffe Airport,Canada,Ottawa,45.46030045,-75.64610291,CA,,Ottawa / Rockcliffe Airport,,
YRQ,Trois-Rivières Airport,Canada,Trois-Rivières,46.35279846191406,-72.67939758,CA,,Trois-Rivières Airport,,
YRR,Stuart Island Airstrip,Canada,Big Bay,50.409447,-125.131617,CA,,Stuart Island Airstrip,,
YRS,Red Sucker Lake Airport,Canada,Red Sucker Lake,54.167198,-93.557198,CA,,Red Sucker Lake Airport,,
YRT,Rankin Inlet Airport,Canada,Rankin Inlet,62.81140137,-92.11579895,CA,,Rankin Inlet Airport,,
YRV,Revelstoke Airport,Canada,Revelstoke,50.962245,-118.184258,CA,,Revelstoke Airport,,
YSA,Sable Island Landing Strip,Canada,Sable Island,43.930951,-59.996147,CA,,Sable Island Landing Strip,,
YSB,Sudbury Airport,Canada,Sudbury,46.625,-80.79889679,CA,,Sudbury Airport,,
YSC,Sherbrooke Airport,Canada,Sherbrooke,45.438599,-71.691399,CA,,Sherbrooke Airport,,
YSE,Squamish Airport,Canada,Squamish,49.78170013,-123.1620026,CA,,Squamish Airport,,
YSF,Stony Rapids Airport,Canada,Stony Rapids,59.250301361083984,-105.8410034,CA,,Stony Rapids Airport,,
YSG,Lutselk'e Airport,Canada,Lutselk'e,62.417823,-110.682793,CA,,Lutselk'e Airport,,
YSH,Smiths Falls-Montague (Russ Beach) Airport,Canada,Smiths Falls,44.945801,-75.940598,CA,,Smiths Falls-Montague (Russ Beach) Airport,,
YSJ,Saint John Airport,Canada,Saint John,45.31610107421875,-65.89029694,CA,,Saint John Airport,,
YSK,Sanikiluaq Airport,Canada,Sanikiluaq,56.536891,-79.250221,CA,,Sanikiluaq Airport,,
YSL,Saint-Léonard Airport,Canada,Saint-Léonard,47.157097,-67.836242,CA,,Saint-Léonard Airport,,
YSM,Fort Smith Airport,Canada,Fort Smith,60.020302,-111.961998,CA,,Fort Smith Airport,,
YSN,Shuswap Regional Airport,Canada,Salmon Arm,50.682802,-119.228996,CA,,Shuswap Regional Airport,,
YSO,Postville Airport,Canada,Postville,54.9105,-59.78507,CA,,Postville Airport,,
YSP,Marathon Airport,Canada,Marathon,48.75529861450195,-86.3443985,CA,,Marathon Airport,,
YSQ,Songyuan Chaganhu Airport,China,Qian Gorlos Mongol Autonomous County,44.938114,124.550178,CN,,Songyuan Chaganhu Airport,,
YST,St. Theresa Point Airport,Canada,St. Theresa Point,53.845261,-94.851966,CA,,St. Theresa Point Airport,,
YSU,Summerside Airport,Canada,Slemon Park,46.440601,-63.833599,CA,,Summerside Airport,,
YSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Canada,Sachs Harbour,71.993896,-125.242996,CA,,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,,
YTA,Pembroke Airport,Canada,Pembroke,45.86439895629883,-77.25170135,CA,,Pembroke Airport,,
YTD,Thicket Portage Airport,Canada,Thicket Portage,55.31890106201172,-97.70780182,CA,,Thicket Portage Airport,,
YTE,Cape Dorset Airport,Canada,Kinngait,64.230003,-76.526703,CA,,Cape Dorset Airport,,
YTF,Alma Airport,Canada,Alma,48.5089,-71.641899,CA,,Alma Airport,,
YTH,Thompson Airport,Canada,Thompson,44.3167,-84.066704,US,,Thompson Airport,,
YTL,Big Trout Lake Airport,Canada,Big Trout Lake,53.817799,-89.896896,CA,,Big Trout Lake Airport,,
YTM,Mont-Tremblant International Airport,Canada,La Macaza,46.409401,-74.779999,CA,,Mont-Tremblant International Airport,,
YTQ,Tasiujaq Airport,Canada,Tasiujaq,58.667801,-69.955803,CA,,Tasiujaq Airport,,
YTR,CFB Trenton,Canada,Trenton,44.118900299072266,-77.52809906,CA,,CFB Trenton,,
YTS,Timmins/Victor M. Power,Canada,Timmins,48.569698333699996,-81.37670136,CA,,Timmins/Victor M. Power,,
YTT,Tisdale Airport,Canada,Tisdale,52.83670044,-104.0670013,CA,,Tisdale Airport,,
YTW,Yutian Wanfang Airport,China,Hotan (Yutian),36.8085,81.7827,CN,,Yutian Wanfang Airport,,
YTY,Yangzhou Taizhou Airport,China,Yangzhou,32.5634,119.7198,CN,,Yangzhou Taizhou Airport,,
YTZ,Billy Bishop Toronto City Centre Airport,Canada,Toronto,43.627499,-79.396202,CA,,Billy Bishop Toronto City Centre Airport,,
YUA,Yuanmou Air Base,China,Chuxiong (Yuanmou),25.737499,101.882004,CN,,Yuanmou Air Base,,
YUB,Tuktoyaktuk / James Gruben Airport,Canada,Tuktoyaktuk,69.433296,-133.026001,CA,,Tuktoyaktuk / James Gruben Airport,,
YUD,Umiujaq Airport,Canada,Umiujaq,56.536098,-76.518303,CA,,Umiujaq Airport,,
YUL,Montreal / Pierre Elliott Trudeau International Airport,Canada,Montréal,45.467837,-73.742294,CA,,Montreal / Pierre Elliott Trudeau International Airport,,
YUM,Yuma International Airport / Marine Corps Air Station Yuma,United States of America,Yuma,32.650938,-114.609375,US,,Yuma International Airport / Marine Corps Air Station Yuma,,
YUS,Yushu Batang Airport,China,Yushu (Batang),32.836389,97.036389,CN,,Yushu Batang Airport,,
YUT,Naujaat Airport,Canada,Repulse Bay,66.521024,-86.225166,CA,,Naujaat Airport,,
YUX,Hall Beach Airport,Canada,Sanirajak,68.7761,-81.2425,CA,,Hall Beach Airport,,
YUY,Rouyn Noranda Airport,Canada,Rouyn-Noranda,48.20610046386719,-78.83560181,CA,,Rouyn Noranda Airport,,
YVB,Bonaventure Airport,Canada,Bonaventure,48.071098,-65.460297,CA,,Bonaventure Airport,,
YVC,La Ronge Airport,Canada,La Ronge,55.151401519800004,-105.262001,CA,,La Ronge Airport,,
YVD,Yeva Airport,Papua New Guinea,Yeva,-7.548,146.188,PG,,Yeva Airport,,
YVE,Vernon Regional Airport,Canada,Vernon,50.246163,-119.330963,CA,,Vernon Regional Airport,,
YVG,Vermilion Airport,Canada,Vermilion,53.357714,-110.827388,CA,,Vermilion Airport,,
YVM,Qikiqtarjuaq Airport,Canada,Qikiqtarjuaq,67.54656,-64.03141,CA,,Qikiqtarjuaq Airport,,
YVO,Val-d'Or Airport,Canada,Val-d'Or,48.05329895,-77.78279877,CA,,Val-d'Or Airport,,
YVP,Kuujjuaq Airport,Canada,Kuujjuaq,58.096099853515625,-68.42690277,CA,,Kuujjuaq Airport,,
YVQ,Norman Wells Airport,Canada,Norman Wells,65.28160095214844,-126.7979965,CA,,Norman Wells Airport,,
YVR,Vancouver International Airport,Canada,Vancouver,49.19390106,-123.1839981,CA,,Vancouver International Airport,,
YVT,Buffalo Narrows Airport,Canada,Buffalo Narrows,55.84189987,-108.4179993,CA,,Buffalo Narrows Airport,,
YVV,Wiarton Airport,Canada,Wiarton,44.7458,-81.107201,CA,,Wiarton Airport,,
YVZ,Deer Lake Airport,Canada,Deer Lake,49.2108,-57.391399,CA,,Deer Lake Airport,,
YWA,Petawawa Airport,Canada,Petawawa,45.95220184326172,-77.31919861,CA,,Petawawa Airport,,
YWB,Kangiqsujuaq (Wakeham Bay) Airport,Canada,Kangiqsujuaq,61.5886,-71.929398,CA,,Kangiqsujuaq (Wakeham Bay) Airport,,
YWG,Winnipeg / James Armstrong Richardson International Airport,Canada,Winnipeg,49.909999847399995,-97.23989868,CA,,Winnipeg / James Armstrong Richardson International Airport,,
YWJ,Déline Airport,Canada,Déline,65.211098,-123.435997,CA,,Déline Airport,,
YWK,Wabush Airport,Canada,Wabush,52.92190170288086,-66.86440277,CA,,Wabush Airport,,
YWL,Williams Lake Airport,Canada,Williams Lake,52.18310165,-122.0540009,CA,,Williams Lake Airport,,
YWM,Williams Harbour Airport,Canada,Williams Harbour,52.567377,-55.784883,CA,,Williams Harbour Airport,,
YWP,Webequie Airport,Canada,Webequie,52.959393,-87.374868,CA,,Webequie Airport,,
YWY,Wrigley Airport,Canada,Wrigley,63.20940017700195,-123.4369965,CA,,Wrigley Airport,,
YXC,Cranbrook/Canadian Rockies International Airport,Canada,Cranbrook,49.6108017,-115.7819977,CA,,Cranbrook/Canadian Rockies International Airport,,
YXE,Saskatoon John G. Diefenbaker International Airport,Canada,Saskatoon,52.170799255371094,-106.6999969,CA,,Saskatoon John G. Diefenbaker International Airport,,
YXH,Medicine Hat Regional Airport,Canada,Medicine Hat,50.018902,-110.721001,CA,,Medicine Hat Regional Airport,,
YXJ,Fort St John / North Peace Regional Airport,Canada,Fort Saint John,56.238098,-120.739998,CA,,Fort St John / North Peace Regional Airport,,
YXK,Rimouski Airport,Canada,Rimouski,48.477644,-68.496323,CA,,Rimouski Airport,,
YXL,Sioux Lookout Airport,Canada,Sioux Lookout,50.11389923095703,-91.90529633,CA,,Sioux Lookout Airport,,
YXN,Whale Cove Airport,Canada,Whale Cove,62.240002,-92.598099,CA,,Whale Cove Airport,,
YXP,Pangnirtung Airport,Canada,Pangnirtung,66.144878,-65.713606,CA,,Pangnirtung Airport,,
YXQ,Beaver Creek Airport,Canada,Beaver Creek,44.503854,-70.071815,US,,Beaver Creek Airport,,
YXR,Earlton (Timiskaming Regional) Airport,Canada,Earlton,47.697400654599996,-79.84734535,CA,,Earlton (Timiskaming Regional) Airport,,
YXS,Prince George Airport,Canada,Prince George,53.884311,-122.666554,CA,,Prince George Airport,,
YXT,Northwest Regional Airport Terrace-Kitimat,Canada,Terrace,54.468498,-128.576009,CA,,Northwest Regional Airport Terrace-Kitimat,,
YXU,London Airport,Canada,London,43.035599,-81.1539,CA,,London Airport,,
YXX,Abbotsford International Airport,Canada,Abbotsford,49.025299,-122.361,CA,,Abbotsford International Airport,,
YXY,Whitehorse / Erik Nielsen International Airport,Canada,Whitehorse,60.709599,-135.067001,CA,,Whitehorse / Erik Nielsen International Airport,,
YXZ,Wawa Airport,Canada,Wawa,47.96670150756836,-84.78669739,CA,,Wawa Airport,,
YYA,Yueyang Sanhe Airport,China,Yueyang (Yueyanglou),29.311699,113.281574,CN,,Yueyang Sanhe Airport,,
YYB,North Bay Jack Garland Airport,Canada,North Bay,46.363602,-79.422798,CA,,North Bay Jack Garland Airport,,
YYC,Calgary International Airport,Canada,Calgary,51.118822,-114.009933,CA,,Calgary International Airport,,
YYD,Smithers Airport,Canada,Smithers,54.82469940185547,-127.1829987,CA,,Smithers Airport,,
YYE,Fort Nelson Airport,Canada,Fort Nelson,58.83639908,-122.5970001,CA,,Fort Nelson Airport,,
YYF,Penticton Airport,Canada,Penticton,49.46310043334961,-119.6019974,CA,,Penticton Airport,,
YYG,Charlottetown Airport,Canada,Charlottetown,52.765774,-56.11237,CA,,Charlottetown Airport,,
YYH,Taloyoak Airport,Canada,Taloyoak,69.5467,-93.576698,CA,,Taloyoak Airport,,
YYJ,Victoria International Airport,Canada,Victoria,48.647201,-123.427792,CA,,Victoria International Airport,,
YYL,Lynn Lake Airport,Canada,Lynn Lake,56.86389923095703,-101.0759964,CA,,Lynn Lake Airport,,
YYM,Cowley Airport,Canada,Cowley,49.636398315399994,-114.0940018,CA,,Cowley Airport,,
YYN,Swift Current Airport,Canada,Swift Current,50.291900634799994,-107.6910019,CA,,Swift Current Airport,,
YYQ,Churchill Airport,Canada,Churchill,39.7728,-99.3601,US,,Churchill Airport,,
YYR,Goose Bay Airport,Canada,Goose Bay,53.31919861,-60.42580032,CA,,Goose Bay Airport,,
YYT,St. John's International Airport,Canada,St. John's,47.618599,-52.7519,CA,,St. John's International Airport,,
YYU,Kapuskasing Airport,Canada,Kapuskasing,49.411587,-82.469645,CA,,Kapuskasing Airport,,
YYW,Armstrong Airport,Canada,Armstrong,50.29029846191406,-88.90969849,CA,,Armstrong Airport,,
YYY,Mont Joli Airport,Canada,Mont-Joli,48.60860061645508,-68.20809937,CA,,Mont Joli Airport,,
YYZ,Toronto Lester B. Pearson International Airport,Canada,Toronto,43.6772,-79.6306,CA,,Toronto Lester B. Pearson International Airport,,
YZA,Cache Creek-Ashcroft Regional Airport,Canada,Cache Creek,50.775258,-121.321314,CA,,Cache Creek-Ashcroft Regional Airport,,
YZD,Downsview Airport,Canada,Toronto,43.7425,-79.465599,CA,,Downsview Airport,,
YZE,Gore Bay Manitoulin Airport,Canada,Gore Bay,45.8853,-82.567802,CA,,Gore Bay Manitoulin Airport,,
YZF,Yellowknife International Airport,Canada,Yellowknife,62.462799,-114.440002,CA,,Yellowknife International Airport,,
YZG,Salluit Airport,Canada,Salluit,62.179401,-75.667198,CA,,Salluit Airport,,
YZH,Slave Lake Airport,Canada,Slave Lake,55.292945,-114.777276,CA,,Slave Lake Airport,,
YZP,Sandspit Airport,Canada,Sandspit,53.25429916379999,-131.8139954,CA,,Sandspit Airport,,
YZR,Chris Hadfield Airport,Canada,Sarnia,42.999401,-82.308899,CA,,Chris Hadfield Airport,,
YZS,Coral Harbour Airport,Canada,Coral Harbour,64.19329834,-83.35939789,CA,,Coral Harbour Airport,,
YZT,Port Hardy Airport,Canada,Port Hardy,50.680599212646484,-127.3669968,CA,,Port Hardy Airport,,
YZU,Whitecourt Airport,Canada,Whitecourt,54.143902,-115.787003,CA,,Whitecourt Airport,,
YZV,Sept-Îles Airport,Canada,Sept-Îles,50.22330093383789,-66.26560211,CA,,Sept-Îles Airport,,
YZW,Teslin Airport,Canada,Teslin,60.17279815673828,-132.7429962,CA,,Teslin Airport,,
YZX,CFB Greenwood,Canada,Greenwood,44.98440170288086,-64.91690063,CA,,CFB Greenwood,,
YZY,Zhangye Ganzhou Airport,China,Zhangye (Ganzhou),38.801899,100.675003,CN,,Zhangye Ganzhou Airport,,
YZZ,Trail Regional Airport,Canada,Trail,49.055599,-117.609001,CA,,Trail Regional Airport,,
ZAC,York Landing Airport,Canada,York Landing,56.089401,-96.089203,CA,,York Landing Airport,,
ZAD,Zadar Airport,Croatia,Zemunik Donji (Zadar),44.094988,15.354879,HR,,Zadar Airport,,
ZAG,Zagreb Franjo Tuđman International Airport,Croatia,Velika Gorica,45.742901,16.0688,HR,,Zagreb Franjo Tuđman International Airport,,
ZAH,Zahedan International Airport,Iran,Zahedan,29.47570037841797,60.90620040893555,IR,,Zahedan International Airport,,
ZAJ,Zaranj Airport,Afghanistan,Zaranj,30.972222,61.865833,AF,,Zaranj Airport,,
ZAL,Pichoy Airport,Chile,Valdivia,-39.65000153,-73.08609772,CL,,Pichoy Airport,,
ZAM,Zamboanga International Airport,Philippines,Zamboanga City,6.922420024871826,122.05999755859375,PH,,Zamboanga International Airport,,
ZAO,Aérodrome de Cahors-Lalbenque,France,Cahors/Lalbenque,44.351398,1.47528,FR,,Aérodrome de Cahors-Lalbenque,,
ZAR,Zaria Airport,Nigeria,Zaria,11.1302,7.68581,NG,,Zaria Airport,,
ZAT,Zhaotong Airport,China,Zhaotong (Zhaoyang),27.327549,103.75617,CN,,Zhaotong Airport,,
ZAZ,Zaragoza Airport,Spain,Zaragoza,41.666199,-1.04155,ES,,Zaragoza Airport,,
ZBE,Zábřeh Dolní Benešov Airfield,Czechia,Dolní Benešov,49.928258,18.075557,CZ,,Zábřeh Dolní Benešov Airfield,,
ZBF,Bathurst Airport,Canada,South Tetagouche,47.6297,-65.738899,CA,,Bathurst Airport,,
ZBM,Bromont (Roland Désourdy) Airport,Canada,Bromont,45.290798,-72.741402,CA,,Bromont (Roland Désourdy) Airport,,
ZBO,Bowen Airport,Australia,Bowen,-20.017999,148.215245,AU,,Bowen Airport,,
ZBR,Chabahar Konarak International Airport,Iran,Konarak,25.44319,60.382167,IR,,Chabahar Konarak International Airport,,
ZBY,Sayaboury Airport,Laos,Sainyabuli,19.2436,101.7093,LA,,Sayaboury Airport,,
ZCO,La Araucanía Airport,Chile,Temuco,-38.9259,-72.6515,CL,,La Araucanía Airport,,
ZDY,Delma Airport,United Arab Emirates,Delma Island,24.51,52.3352,AE,,Delma Airport,,
ZEC,Secunda Airport,South Africa,Secunda,-26.52409935,29.170099258399997,ZA,,Secunda Airport,,
ZEG,Senggo Airport,Indonesia,Senggo-Papua Island,-5.6908,139.3502,ID,,Senggo Airport,,
ZEL,Bella Bella (Campbell Island) Airport,Canada,Bella Bella,52.185001,-128.156994,CA,,Bella Bella (Campbell Island) Airport,,
ZEM,Eastmain River Airport,Canada,Eastmain River,52.226398,-78.522499,CA,,Eastmain River Airport,,
ZEN,Zenag Airport,Papua New Guinea,Zenag,-6.952222222,146.61625,PG,,Zenag Airport,,
ZER,Ziro Airport,India,Ziro,27.588301,93.828102,IN,,Ziro Airport,,
ZFA,Faro Airport,Canada,Faro,-2.131061,-56.732522,BR,,Faro Airport,,
ZFD,Fond-du-Lac Airport,Canada,Fond-du-Lac,59.3344,-107.181999,CA,,Fond-du-Lac Airport,,
ZFL,Zhaosu Tianma Airport,China,Zhaosu,43.088477,81.223013,CN,,Zhaosu Tianma Airport,,
ZFM,Fort Mcpherson Airport,Canada,Fort Mcpherson,67.406993,-134.860182,CA,,Fort Mcpherson Airport,,
ZFN,Tulita Airport,Canada,Tulita,64.909496,-125.570297,CA,,Tulita Airport,,
ZFW,Fairview Airport,Canada,Fairview,35.15729904174805,-82.12229919,US,,Fairview Airport,,
ZGF,Grand Forks Airport,Canada,Grand Forks,49.015598,-118.431,CA,,Grand Forks Airport,,
ZGI,Gods River Airport,Canada,Gods River,54.839699,-94.078598,CA,,Gods River Airport,,
ZGM,Ngoma Airport,Zambia,Ngoma,-15.9658,25.9333,ZM,,Ngoma Airport,,
ZGR,Little Grand Rapids Airport,Canada,Little Grand Rapids,52.045417,-95.46617,CA,,Little Grand Rapids Airport,,
ZGS,La Romaine Airport,Canada,Le Golfe-du-Saint-Laurent,50.259553,-60.674357,CA,,La Romaine Airport,,
ZGU,Gaua Island Airport,Vanuatu,Gaua Island,-14.21809959,167.5870056,VU,,Gaua Island Airport,,
ZHA,Zhanjiang Wuchuan Airport,China,Zhanjiang,21.481667,110.590278,CN,,Zhanjiang Wuchuan Airport,,
ZHM,Shamshernagar Airport,Bangladesh,Shamshernagar,24.398333,91.916944,BD,,Shamshernagar Airport,,
ZHP,High Prairie Airport,Canada,High Prairie,55.3936,-116.474998,CA,,High Prairie Airport,,
ZHY,Zhongwei Shapotou Airport,China,Zhongwei (Shapotou),37.573125,105.154454,CN,,Zhongwei Shapotou Airport,,
ZIA,Zhukovsky International Airport,Russia,Moscow,55.553299,38.150002,RU,,Zhukovsky International Airport,,
ZIC,Victoria Airport,Chile,Victoria,-32.5844,-60.1847,AR,,Victoria Airport,,
ZIG,Ziguinchor Airport,Senegal,Ziguinchor,12.5556,-16.281799,SN,,Ziguinchor Airport,,
ZIS,Alzintan Airport,Libya,Zintan,31.774878,12.25006,LY,,Alzintan Airport,,
ZIX,Zhigansk Airport,Russia,Zhigansk,66.79650116,123.3610001,RU,,Zhigansk Airport,,
ZJG,Jenpeg Airport,Canada,Jenpeg,54.51890182495117,-98.0460968,CA,,Jenpeg Airport,,
ZJN,Swan River Airport,Canada,Swan River,52.120602,-101.236,CA,,Swan River Airport,,
ZKB,Kasaba Bay Airport,Zambia,Kasaba Bay,-8.525,30.663,ZM,,Kasaba Bay Airport,,
ZKE,Kashechewan Airport,Canada,Kashechewan,52.282501,-81.677803,CA,,Kashechewan Airport,,
ZKG,Kégashka Airport,Canada,Côte-Nord-du-Golfe-du-Saint-Laurent,50.195801,-61.2658,CA,,Kégashka Airport,,
ZKL,Zigong Fengming Airport,China,Zigong (Gongjing),29.376484,104.625789,CN,,Zigong Fengming Airport,,
ZKP,Zyryanka Airport,Russia,Zyryanka,65.7485,150.8889,RU,,Zyryanka Airport,,
ZLR,Municipal de Linares Airport,Chile,Linares,-35.861698,-71.548599,CL,,Municipal de Linares Airport,,
ZLT,La Tabatière Airport,Canada,La Tabatière,50.8307991,-58.9756012,CA,,La Tabatière Airport,,
ZLX,Zalingei Airport,Sudan,Zalingei,12.9437,23.5631,SD,,Zalingei Airport,,
ZMD,Sena Madureira Airport,Brazil,Sena Madureira,-9.116,-68.6108,BR,,Sena Madureira Airport,,
ZMH,South Cariboo Region / 108 Mile Airport,Canada,108 Mile,51.736099243199995,-121.3330002,CA,,South Cariboo Region / 108 Mile Airport,,
ZMT,Masset Airport,Canada,Masset,54.0275,-132.125,CA,,Masset Airport,,
ZNC,Nyac Airport,United States of America,Nyac,60.98070145,-159.9940033,US,,Nyac Airport,,
ZND,Zinder Airport,Niger,Zinder,13.779000282287598,8.983759880065918,NE,,Zinder Airport,,
ZNE,Newman Airport,Australia,Newman,41.021099,-102.017998,US,,Newman Airport,,
ZNZ,Abeid Amani Karume International Airport,Tanzania,Zanzibar,-6.22202,39.224899,TZ,,Abeid Amani Karume International Airport,,
ZOS,Cañal Bajo Carlos - Hott Siebert Airport,Chile,Osorno,-40.611198,-73.060997,CL,,Cañal Bajo Carlos - Hott Siebert Airport,,
ZPB,Sachigo Lake Airport,Canada,Sachigo Lake,53.890885,-92.195935,CA,,Sachigo Lake Airport,,
ZPC,Pucón Airport,Chile,Pucon,-39.292801,-71.915901,CL,,Pucón Airport,,
ZPH,Zephyrhills Municipal Airport,United States of America,Zephyrhills,28.228201,-82.155899,US,,Zephyrhills Municipal Airport,,
ZPO,Pinehouse Lake Airport,Canada,Pinehouse Lake,55.52809906,-106.5820007,CA,,Pinehouse Lake Airport,,
